Match No,Innings,Over,Batter,Bowler,Action,Runs
10,2,15.2, Rinku Singh,Yash Dayal,Single,1
10,2,15.3, Shreyas Iyer,Yash Dayal,Single,1
10,2,15.4, Rinku Singh,Yash Dayal,Single,1
10,2,15.4, Rinku Singh,Yash Dayal,Extra_W,1
10,2,15.5, Shreyas Iyer,Yash Dayal,Boundary,4
10,2,15.6, Shreyas Iyer,Yash Dayal,Single,1
10,2,16.1, Shreyas Iyer,Mayank Dagar,Single,1
10,2,16.2, Rinku Singh,Mayank Dagar,Double,2
10,2,16.3, Rinku Singh,Mayank Dagar,Dot,0
10,2,16.4, Rinku Singh,Mayank Dagar,Single,1
10,2,16.5, Shreyas Iyer,Mayank Dagar,Six,6
11,1,0.1, de Kock,Sam Curran,Dot,0
11,1,0.2, de Kock,Sam Curran,Dot,0
11,1,0.3, de Kock,Sam Curran,Dot,0
11,1,0.4, de Kock,Sam Curran,Boundary,4
11,1,0.5, de Kock,Sam Curran,Single,1
11,1,0.6, Rahul,Sam Curran,Dot,0
11,1,1.1, de Kock,Arshdeep Singh,Single,1
11,1,1.2, Rahul,Arshdeep Singh,Single,1
11,1,1.2, Rahul,Arshdeep Singh,Extra_W,1
11,1,1.3, de Kock,Arshdeep Singh,Dot,0
11,1,1.4, de Kock,Arshdeep Singh,Single,1
11,1,1.5, Rahul,Arshdeep Singh,Single,1
11,1,1.6, de Kock,Arshdeep Singh,Double,2
11,1,2.1, Rahul,Rabada,Single,1
11,1,2.2, de Kock,Rabada,Dot,0
11,1,2.3, de Kock,Rabada,Boundary,4
11,1,2.4, de Kock,Rabada,Six,6
11,1,2.5, de Kock,Rabada,Dot,0
11,1,2.6, de Kock,Rabada,Dot,0
11,1,3.1, Rahul,Arshdeep Singh,Six,6
11,1,3.2, Rahul,Arshdeep Singh,Dot,0
11,1,3.3, Rahul,Arshdeep Singh,Boundary,4
11,1,3.4, Rahul,Arshdeep Singh,Double,2
11,1,3.5, Rahul,Arshdeep Singh,Wicket,0
11,1,3.6, Padikkal,Arshdeep Singh,Dot,0
11,1,4.1, de Kock,Rabada,Single,1
11,1,4.2, Padikkal,Rabada,Boundary,4
11,1,4.3, Padikkal,Rabada,Boundary,4
11,1,4.4, Padikkal,Rabada,Dot,0
11,1,4.5, Padikkal,Rabada,Single,1
11,1,4.6, de Kock,Rabada,Dot,0
11,1,5.1, Padikkal,Sam Curran,Wicket,0
11,1,5.2, S,Sam Curran,Single,1
11,1,5.3, de Kock,Sam Curran,Dot,0
11,1,5.4, de Kock,Sam Curran,Double,2
11,1,5.5, de Kock,Sam Curran,Dot,0
11,1,5.6, de Kock,Sam Curran,Six,6
11,1,6.1, S,Rahul Chahar,Single,1
11,1,6.2, de Kock,Rahul Chahar,Single,1
11,1,6.3, S,Rahul Chahar,Single,1
11,1,6.4, de Kock,Rahul Chahar,Single,1
11,1,6.5, S,Rahul Chahar,Single,1
11,1,6.6, de Kock,Rahul Chahar,Double,2
11,1,7.1, S,Harpreet Brar,Dot,0
11,1,7.2, S,Harpreet Brar,Dot,0
11,1,7.3, S,Harpreet Brar,Dot,0
11,1,7.4, S,Harpreet Brar,Double,2
11,1,7.5, S,Harpreet Brar,Single,1
11,1,7.6, de Kock,Harpreet Brar,Single,1
11,1,8.1, de Kock,Rahul Chahar,Single,1
11,1,8.2, S,Rahul Chahar,Six,6
11,1,8.3, S,Rahul Chahar,Six,6
11,1,8.4, S,Rahul Chahar,Wicket,0
11,1,8.5, Pooran,Rahul Chahar,Single,1
11,1,8.6, de Kock,Rahul Chahar,Single,1
11,1,9.1, de Kock,Harshal Patel,Single,1
11,1,9.2, Pooran,Harshal Patel,Single,1
11,1,9.3, de Kock,Harshal Patel,Single,1
11,1,9.4, Pooran,Harshal Patel,Dot,0
11,1,9.5, Pooran,Harshal Patel,Single,1
11,1,9.6, de Kock,Harshal Patel,Boundary,4
11,1,10.1, Pooran,Rabada,Single,1
11,1,10.2, de Kock,Rabada,Boundary,4
11,1,10.3, de Kock,Rabada,Dot,0
11,1,10.4, de Kock,Rabada,Single,1
11,1,10.5, Pooran,Rabada,Dot,0
11,1,10.6, Pooran,Rabada,Single,1
11,1,11.1, Pooran,Rahul Chahar,Six,6
11,1,11.2, Pooran,Rahul Chahar,Boundary,4
11,1,11.3, Pooran,Rahul Chahar,Six,6
11,1,11.4, Pooran,Rahul Chahar,Double,2
11,1,11.5, Pooran,Rahul Chahar,Single,1
11,1,11.6, de Kock,Rahul Chahar,Single,1
11,1,12.1, de Kock,Harshal Patel,Boundary,4
11,1,12.2, de Kock,Harshal Patel,Single,1
11,1,12.2, de Kock,Harshal Patel,Extra_W,1
11,1,12.3, Pooran,Harshal Patel,Single,1
11,1,12.4, de Kock,Harshal Patel,Single,1
11,1,12.5, Pooran,Harshal Patel,Single,1
11,1,12.6, de Kock,Harshal Patel,Single,1
11,1,13.1, de Kock,Arshdeep Singh,Wicket,0
11,1,13.2, Ayush Badoni,Arshdeep Singh,Single,1
11,1,13.3, Pooran,Arshdeep Singh,Boundary,4
11,1,13.4, Pooran,Arshdeep Singh,Boundary,4
11,1,13.5, Pooran,Arshdeep Singh,Single,1
11,1,13.6, Ayush Badoni,Arshdeep Singh,Single,1
11,1,14.1, Ayush Badoni,Harpreet Brar,Single,1
11,1,14.2, Pooran,Harpreet Brar,Single,1
11,1,14.3, Ayush Badoni,Harpreet Brar,Single,1
11,1,14.4, Pooran,Harpreet Brar,Six,6
11,1,14.5, Pooran,Harpreet Brar,Single,1
11,1,14.6, Ayush Badoni,Harpreet Brar,Dot,0
11,1,15.1, Pooran,Rabada,Wicket,0
11,1,15.2, Krunal Pandya,Rabada,Double,2
11,1,15.3, Krunal Pandya,Rabada,Double,2
11,1,15.4, Krunal Pandya,Rabada,Dot,0
11,1,15.5, Krunal Pandya,Rabada,Six,6
11,1,15.6, Krunal Pandya,Rabada,Single,1
11,1,16.1, Krunal Pandya,Sam Curran,Single,1
11,1,16.2, Ayush Badoni,Sam Curran,Single,1
11,1,16.3, Krunal Pandya,Sam Curran,Single,1
11,1,16.4, Ayush Badoni,Sam Curran,Dot,0
11,1,16.5, Ayush Badoni,Sam Curran,Single,1
11,1,16.6, Krunal Pandya,Sam Curran,Single,1
11,1,17.1, Krunal Pandya,Harshal Patel,Dot,0
11,1,17.2, Krunal Pandya,Harshal Patel,Boundary,4
11,1,17.3, Krunal Pandya,Harshal Patel,Double,2
11,1,17.4, Krunal Pandya,Harshal Patel,Boundary,4
11,1,17.4, Krunal Pandya,Harshal Patel,Extra_W,1
11,1,17.5, Krunal Pandya,Harshal Patel,Six,6
11,1,17.5, Krunal Pandya,Harshal Patel,Extra_W,1
11,1,17.5, Krunal Pandya,Harshal Patel,Extra_W,1
11,1,17.6, Krunal Pandya,Harshal Patel,Single,1
11,1,18.1, Krunal Pandya,Sam Curran,Boundary,4
11,1,18.2, Krunal Pandya,Sam Curran,Single,1
11,1,18.3, Ayush Badoni,Sam Curran,Double,2
11,1,18.4, Ayush Badoni,Sam Curran,Wicket,0
11,1,18.5, Ravi Bishnoi,Sam Curran,Wicket,0
11,1,18.6, Mohsin Khan,Sam Curran,Double,2
11,1,19.1, Krunal Pandya,Harshal Patel,Dot,0
11,1,19.2, Krunal Pandya,Harshal Patel,Double,2
11,1,19.3, Krunal Pandya,Harshal Patel,Boundary,4
11,1,19.4, Krunal Pandya,Harshal Patel,Wicket,0
11,1,19.5, Krunal Pandya,Harshal Patel,Dot,0
11,1,19.6, Krunal Pandya,Harshal Patel,Double,2
11,2,0.1, Dhawan,M Siddharth,Dot,0
11,2,0.2, Dhawan,M Siddharth,Dot,0
11,2,0.3, Dhawan,M Siddharth,Dot,0
11,2,0.4, Dhawan,M Siddharth,Dot,0
11,2,0.5, Dhawan,M Siddharth,Boundary,4
11,2,0.6, Dhawan,M Siddharth,Single,1
11,2,1.1, Dhawan,Naveen-ul-Haq,Dot,0
11,2,1.2, Dhawan,Naveen-ul-Haq,Single,1
11,2,1.3, Bairs,Naveen-ul-Haq,Single,1
11,2,1.4, Dhawan,Naveen-ul-Haq,Single,1
11,2,1.5, Bairs,Naveen-ul-Haq,Boundary,4
11,2,1.6, Bairs,Naveen-ul-Haq,Boundary,4
11,2,2.1, Dhawan,M Siddharth,Single,1
11,2,2.2, Bairs,M Siddharth,Single,1
11,2,2.3, Dhawan,M Siddharth,Boundary,4
11,2,2.4, Dhawan,M Siddharth,Boundary,4
11,2,2.5, Dhawan,M Siddharth,Dot,0
11,2,2.6, Dhawan,M Siddharth,Six,6
11,2,3.1, Bairs,Mohsin Khan,Dot,0
11,2,3.2, Bairs,Mohsin Khan,Six,6
11,2,3.3, Bairs,Mohsin Khan,Dot,0
11,2,3.4, Bairs,Mohsin Khan,Single,1
11,2,3.5, Dhawan,Mohsin Khan,Dot,0
11,2,3.6, Dhawan,Mohsin Khan,Dot,0
11,2,4.1, Bairs,Naveen-ul-Haq,Single,1
11,2,4.2, Dhawan,Naveen-ul-Haq,Dot,0
11,2,4.3, Dhawan,Naveen-ul-Haq,Single,1
11,2,4.4, Bairs,Naveen-ul-Haq,Single,1
11,2,4.5, Dhawan,Naveen-ul-Haq,Double,2
11,2,4.6, Dhawan,Naveen-ul-Haq,Single,1
11,2,5.1, Dhawan,Mohsin Khan,Boundary,4
11,2,5.2, Dhawan,Mohsin Khan,Boundary,4
11,2,5.3, Dhawan,Mohsin Khan,Dot,0
11,2,5.4, Dhawan,Mohsin Khan,Six,6
11,2,5.5, Dhawan,Mohsin Khan,Single,1
11,2,5.6, Bairs,Mohsin Khan,Single,1
11,2,6.1, Bairs,Krunal Pandya,Dot,0
11,2,6.2, Bairs,Krunal Pandya,Single,1
11,2,6.3, Dhawan,Krunal Pandya,Single,1
11,2,6.4, Bairs,Krunal Pandya,Dot,0
11,2,6.5, Bairs,Krunal Pandya,Single,1
11,2,6.6, Dhawan,Krunal Pandya,Single,1
11,2,7.1, Dhawan,Ravi Bishnoi,Dot,0
11,2,7.2, Dhawan,Ravi Bishnoi,Single,1
11,2,7.3, Bairs,Ravi Bishnoi,Single,1
11,2,7.4, Dhawan,Ravi Bishnoi,Six,6
11,2,7.5, Dhawan,Ravi Bishnoi,Dot,0
11,2,7.6, Dhawan,Ravi Bishnoi,Dot,0
11,2,8.1, Bairs,Krunal Pandya,Six,6
11,2,8.2, Bairs,Krunal Pandya,Six,6
11,2,8.3, Bairs,Krunal Pandya,Single,1
11,2,8.4, Dhawan,Krunal Pandya,Dot,0
11,2,8.5, Dhawan,Krunal Pandya,Single,1
11,2,8.6, Bairs,Krunal Pandya,Single,1
11,2,9.1, Bairs,Mayank Yadav,Dot,0
11,2,9.2, Bairs,Mayank Yadav,Boundary,4
11,2,9.3, Bairs,Mayank Yadav,Dot,0
11,2,9.4, Bairs,Mayank Yadav,Single,1
11,2,9.5, Dhawan,Mayank Yadav,Boundary,4
11,2,9.6, Dhawan,Mayank Yadav,Single,1
11,2,10.1, Dhawan,Ravi Bishnoi,Dot,0
11,2,10.2, Dhawan,Ravi Bishnoi,Double,2
11,2,10.3, Dhawan,Ravi Bishnoi,Single,1
11,2,10.4, Bairs,Ravi Bishnoi,Dot,0
11,2,10.5, Bairs,Ravi Bishnoi,Dot,0
11,2,10.6, Bairs,Ravi Bishnoi,Dot,0
11,2,11.1, Dhawan,Mayank Yadav,Dot,0
11,2,11.2, Dhawan,Mayank Yadav,Single,1
11,2,11.3, Bairs,Mayank Yadav,Dot,0
11,2,11.4, Bairs,Mayank Yadav,Wicket,0
11,2,11.5, Prabhsimran,Mayank Yadav,Single,1
11,2,11.6, Dhawan,Mayank Yadav,Boundary,4
11,2,12.1, Prabhsimran,Ravi Bishnoi,Single,1
11,2,12.2, Dhawan,Ravi Bishnoi,Single,1
11,2,12.3, Prabhsimran,Ravi Bishnoi,Boundary,4
11,2,12.4, Prabhsimran,Ravi Bishnoi,Single,1
11,2,12.5, Dhawan,Ravi Bishnoi,Single,1
11,2,12.6, Prabhsimran,Ravi Bishnoi,Six,6
11,2,13.1, Dhawan,Mayank Yadav,Single,1
11,2,13.2, Prabhsimran,Mayank Yadav,Six,6
11,2,13.3, Prabhsimran,Mayank Yadav,Wicket,0
11,2,13.4, Jitesh Sharma,Mayank Yadav,Dot,0
11,2,13.5, Jitesh Sharma,Mayank Yadav,Dot,0
11,2,13.6, Jitesh Sharma,Mayank Yadav,Single,1
11,2,14.1, Jitesh Sharma,Mohsin Khan,Boundary,4
11,2,14.2, Jitesh Sharma,Mohsin Khan,Dot,0
11,2,14.3, Jitesh Sharma,Mohsin Khan,Single,1
11,2,14.3, Jitesh Sharma,Mohsin Khan,Extra_W,1
11,2,14.4, Dhawan,Mohsin Khan,Dot,0
11,2,14.5, Dhawan,Mohsin Khan,Single,1
11,2,14.6, Jitesh Sharma,Mohsin Khan,Dot,0
11,2,15.1, Dhawan,Mayank Yadav,Double,2
11,2,15.2, Dhawan,Mayank Yadav,Single,1
11,2,15.3, Jitesh Sharma,Mayank Yadav,Dot,0
11,2,15.4, Jitesh Sharma,Mayank Yadav,Wicket,0
11,2,15.5, Livings,Mayank Yadav,Dot,0
11,2,15.6, Livings,Mayank Yadav,Single,1
11,2,16.1, Livings,Mohsin Khan,Single,1
11,2,16.2, Dhawan,Mohsin Khan,Wicket,0
11,2,16.3, Sam Curran,Mohsin Khan,Wicket,0
11,2,16.4, Shashank Singh,Mohsin Khan,Single,1
11,2,16.5, Livings,Mohsin Khan,Single,1
11,2,16.6, Shashank Singh,Mohsin Khan,Single,1
11,2,17.1, Shashank Singh,Naveen-ul-Haq,Boundary,4
11,2,17.2, Shashank Singh,Naveen-ul-Haq,Single,1
11,2,17.3, Livings,Naveen-ul-Haq,Single,1
11,2,17.4, Shashank Singh,Naveen-ul-Haq,Single,1
11,2,17.5, Livings,Naveen-ul-Haq,Dot,0
11,2,17.6, Livings,Naveen-ul-Haq,Single,1
11,2,18.1, Livings,Krunal Pandya,Dot,0
11,2,18.2, Livings,Krunal Pandya,Single,1
11,2,18.3, Shashank Singh,Krunal Pandya,Single,1
11,2,18.4, Livings,Krunal Pandya,Dot,0
11,2,18.5, Livings,Krunal Pandya,Boundary,4
11,2,18.6, Livings,Krunal Pandya,Single,1
11,2,19.1, Livings,Naveen-ul-Haq,Six,6
11,2,19.1, Livings,Naveen-ul-Haq,Extra_W,1
11,2,19.2, Livings,Naveen-ul-Haq,Boundary,4
11,2,19.3, Livings,Naveen-ul-Haq,Six,6
11,2,19.4, Livings,Naveen-ul-Haq,Dot,0
11,2,19.5, Livings,Naveen-ul-Haq,Single,1
11,2,19.6, Shashank Singh,Naveen-ul-Haq,Single,1
12,1,0.1, Mayank,Azmatullah,Dot,0
12,1,0.2, Mayank,Azmatullah,Single,1
12,1,0.3, Head,Azmatullah,Boundary,4
12,1,0.4, Head,Azmatullah,Boundary,4
12,1,0.5, Head,Azmatullah,Double,2
12,1,0.6, Head,Azmatullah,Dot,0
12,1,1.1, Mayank,Umesh Yadav,Double,2
12,1,1.2, Mayank,Umesh Yadav,Dot,0
12,1,1.3, Mayank,Umesh Yadav,Triple,3
12,1,1.4, Head,Umesh Yadav,Boundary,4
12,1,1.5, Head,Umesh Yadav,Dot,0
12,1,1.6, Head,Umesh Yadav,Dot,0
12,1,2.1, Mayank,Azmatullah,Single,1
12,1,2.2, Head,Azmatullah,Single,1
12,1,2.3, Mayank,Azmatullah,Dot,0
12,1,2.4, Mayank,Azmatullah,Dot,0
12,1,2.5, Mayank,Azmatullah,Boundary,4
12,1,2.6, Mayank,Azmatullah,Single,1
12,1,3.1, Mayank,Umesh Yadav,Boundary,4
12,1,3.2, Mayank,Umesh Yadav,Dot,0
12,1,3.3, Mayank,Umesh Yadav,Single,1
12,1,3.4, Head,Umesh Yadav,Single,1
12,1,3.5, Mayank,Umesh Yadav,Dot,0
12,1,3.6, Mayank,Umesh Yadav,Single,1
12,1,4.1, Mayank,Azmatullah,Dot,0
12,1,4.2, Mayank,Azmatullah,Wicket,0
12,1,4.3, Abhishek Sharma,Azmatullah,Dot,0
12,1,4.4, Abhishek Sharma,Azmatullah,Dot,0
12,1,4.4, Abhishek Sharma,Azmatullah,Extra_W,1
12,1,4.5, Abhishek Sharma,Azmatullah,Double,2
12,1,4.6, Abhishek Sharma,Azmatullah,Boundary,4
12,1,5.1, Head,Rashid Khan,Single,1
12,1,5.2, Abhishek Sharma,Rashid Khan,Six,6
12,1,5.3, Abhishek Sharma,Rashid Khan,Six,6
12,1,5.4, Abhishek Sharma,Rashid Khan,Single,1
12,1,5.5, Head,Rashid Khan,Dot,0
12,1,5.6, Head,Rashid Khan,Single,1
12,1,6.1, Head,Noor Ahmad,Single,1
12,1,6.2, Abhishek Sharma,Noor Ahmad,Dot,0
12,1,6.3, Abhishek Sharma,Noor Ahmad,Single,1
12,1,6.4, Head,Noor Ahmad,Wicket,0
12,1,6.5, Markram,Noor Ahmad,Dot,0
12,1,6.6, Markram,Noor Ahmad,Double,2
12,1,7.1, Abhishek Sharma,Rashid Khan,Dot,0
12,1,7.2, Abhishek Sharma,Rashid Khan,Dot,0
12,1,7.3, Abhishek Sharma,Rashid Khan,Single,1
12,1,7.4, Markram,Rashid Khan,Dot,0
12,1,7.5, Markram,Rashid Khan,Single,1
12,1,7.6, Abhishek Sharma,Rashid Khan,Double,2
12,1,8.1, Markram,Noor Ahmad,Dot,0
12,1,8.2, Markram,Noor Ahmad,Single,1
12,1,8.3, Abhishek Sharma,Noor Ahmad,Dot,0
12,1,8.4, Abhishek Sharma,Noor Ahmad,Dot,0
12,1,8.5, Abhishek Sharma,Noor Ahmad,Dot,0
12,1,8.6, Abhishek Sharma,Noor Ahmad,Boundary,4
12,1,9.1, Markram,Mohit Sharma,Single,1
12,1,9.2, Abhishek Sharma,Mohit Sharma,Single,1
12,1,9.3, Markram,Mohit Sharma,Single,1
12,1,9.4, Abhishek Sharma,Mohit Sharma,Single,1
12,1,9.5, Markram,Mohit Sharma,Single,1
12,1,9.6, Abhishek Sharma,Mohit Sharma,Wicket,0
12,1,10.1, Markram,Noor Ahmad,Single,1
12,1,10.2, Klaasen,Noor Ahmad,Boundary,4
12,1,10.3, Klaasen,Noor Ahmad,Single,1
12,1,10.4, Markram,Noor Ahmad,Dot,0
12,1,10.5, Markram,Noor Ahmad,Double,2
12,1,10.6, Markram,Noor Ahmad,Single,1
12,1,11.1, Markram,Mohit Sharma,Single,1
12,1,11.2, Klaasen,Mohit Sharma,Double,2
12,1,11.3, Klaasen,Mohit Sharma,Dot,0
12,1,11.4, Klaasen,Mohit Sharma,Single,1
12,1,11.5, Markram,Mohit Sharma,Double,2
12,1,11.6, Markram,Mohit Sharma,Single,1
12,1,12.1, Markram,Noor Ahmad,Single,1
12,1,12.2, Klaasen,Noor Ahmad,Dot,0
12,1,12.3, Klaasen,Noor Ahmad,Six,6
12,1,12.4, Klaasen,Noor Ahmad,Six,6
12,1,12.5, Klaasen,Noor Ahmad,Dot,0
12,1,12.6, Klaasen,Noor Ahmad,Single,1
12,1,13.1, Klaasen,Rashid Khan,Double,2
12,1,13.2, Klaasen,Rashid Khan,Single,1
12,1,13.3, Markram,Rashid Khan,Single,1
12,1,13.4, Klaasen,Rashid Khan,Wicket,0
12,1,13.5, Shahbaz Ahmed,Rashid Khan,Dot,0
12,1,13.6, Shahbaz Ahmed,Rashid Khan,Single,1
12,1,14.1, Shahbaz Ahmed,Umesh Yadav,Boundary,4
12,1,14.2, Shahbaz Ahmed,Umesh Yadav,Dot,0
12,1,14.3, Shahbaz Ahmed,Umesh Yadav,Single,1
12,1,14.4, Markram,Umesh Yadav,Wicket,0
12,1,14.5, Abdul Samad,Umesh Yadav,Boundary,4
12,1,14.6, Abdul Samad,Umesh Yadav,Boundary,4
12,1,15.1, Shahbaz Ahmed,Darshan Nalkande,Single,1
12,1,15.2, Abdul Samad,Darshan Nalkande,Single,1
12,1,15.2, Abdul Samad,Darshan Nalkande,Extra_W,1
12,1,15.3, Shahbaz Ahmed,Darshan Nalkande,Dot,0
12,1,15.4, Shahbaz Ahmed,Darshan Nalkande,Single,1
12,1,15.5, Abdul Samad,Darshan Nalkande,Single,1
12,1,15.6, Shahbaz Ahmed,Darshan Nalkande,Single,1
12,1,16.1, Shahbaz Ahmed,Rashid Khan,Double,2
12,1,16.2, Shahbaz Ahmed,Rashid Khan,Dot,0
12,1,16.3, Shahbaz Ahmed,Rashid Khan,Single,1
12,1,16.4, Abdul Samad,Rashid Khan,Single,1
12,1,16.5, Shahbaz Ahmed,Rashid Khan,Single,1
12,1,16.6, Abdul Samad,Rashid Khan,Boundary,4
12,1,17.1, Shahbaz Ahmed,Mohit Sharma,Single,1
12,1,17.2, Abdul Samad,Mohit Sharma,Dot,0
12,1,17.3, Abdul Samad,Mohit Sharma,Single,1
12,1,17.4, Shahbaz Ahmed,Mohit Sharma,Single,1
12,1,17.5, Abdul Samad,Mohit Sharma,Six,6
12,1,17.6, Abdul Samad,Mohit Sharma,Single,1
12,1,18.1, Abdul Samad,Darshan Nalkande,Double,2
12,1,18.2, Abdul Samad,Darshan Nalkande,Double,2
12,1,18.3, Abdul Samad,Darshan Nalkande,Single,1
12,1,18.4, Shahbaz Ahmed,Darshan Nalkande,Six,6
12,1,18.5, Shahbaz Ahmed,Darshan Nalkande,Dot,0
12,1,18.6, Shahbaz Ahmed,Darshan Nalkande,Single,1
12,1,19.1, Shahbaz Ahmed,Mohit Sharma,Dot,0
12,1,19.2, Shahbaz Ahmed,Mohit Sharma,Wicket,0
12,1,19.3, Washing,Mohit Sharma,Wicket,0
12,1,19.4, Cummins,Mohit Sharma,Single,1
12,1,19.5, Abdul Samad,Mohit Sharma,Single,1
12,1,19.6, Cummins,Mohit Sharma,Wicket,0
12,2,0.1, Saha,Bhuvneshwar,Single,1
12,2,0.2, Shubman Gill,Bhuvneshwar,Double,2
12,2,0.3, Shubman Gill,Bhuvneshwar,Dot,0
12,2,0.4, Shubman Gill,Bhuvneshwar,Dot,0
12,2,0.5, Shubman Gill,Bhuvneshwar,Boundary,4
12,2,0.6, Shubman Gill,Bhuvneshwar,Dot,0
12,2,1.1, Saha,Shahbaz Ahmed,Single,1
12,2,1.2, Shubman Gill,Shahbaz Ahmed,Single,1
12,2,1.3, Saha,Shahbaz Ahmed,Six,6
12,2,1.4, Saha,Shahbaz Ahmed,Single,1
12,2,1.5, Shubman Gill,Shahbaz Ahmed,Single,1
12,2,1.6, Saha,Shahbaz Ahmed,Single,1
12,2,2.1, Saha,Bhuvneshwar,Single,1
12,2,2.2, Shubman Gill,Bhuvneshwar,Dot,0
12,2,2.3, Shubman Gill,Bhuvneshwar,Dot,0
12,2,2.4, Shubman Gill,Bhuvneshwar,Single,1
12,2,2.5, Saha,Bhuvneshwar,Boundary,4
12,2,2.6, Saha,Bhuvneshwar,Single,1
12,2,3.1, Saha,Unadkat,Single,1
12,2,3.2, Shubman Gill,Unadkat,Single,1
12,2,3.3, Saha,Unadkat,Single,1
12,2,3.4, Shubman Gill,Unadkat,Single,1
12,2,3.5, Saha,Unadkat,Six,6
12,2,3.6, Saha,Unadkat,Single,1
12,2,4.1, Saha,Shahbaz Ahmed,Wicket,0
12,2,4.2, Sai Sudharsan,Shahbaz Ahmed,Single,1
12,2,4.3, Shubman Gill,Shahbaz Ahmed,Dot,0
12,2,4.4, Shubman Gill,Shahbaz Ahmed,Six,6
12,2,4.5, Shubman Gill,Shahbaz Ahmed,Single,1
12,2,4.6, Sai Sudharsan,Shahbaz Ahmed,Single,1
12,2,5.1, Sai Sudharsan,Bhuvneshwar,Dot,0
12,2,5.2, Sai Sudharsan,Bhuvneshwar,Dot,0
12,2,5.3, Sai Sudharsan,Bhuvneshwar,Dot,0
12,2,5.4, Sai Sudharsan,Bhuvneshwar,Boundary,4
12,2,5.5, Sai Sudharsan,Bhuvneshwar,Double,2
12,2,5.6, Sai Sudharsan,Bhuvneshwar,Single,1
12,2,6.1,n Sundar ,Washing,Single,1
12,2,6.2,n Sundar ,Washing,Dot,0
12,2,6.3,n Sundar ,Washing,Single,1
12,2,6.4,n Sundar ,Washing,Single,1
12,2,6.5,n Sundar ,Washing,Double,2
12,2,6.6,n Sundar ,Washing,Single,1
12,2,7.1, Shubman Gill,Markande,Double,2
12,2,7.2, Shubman Gill,Markande,Single,1
12,2,7.3, Sai Sudharsan,Markande,Single,1
12,2,7.4, Shubman Gill,Markande,Single,1
12,2,7.5, Sai Sudharsan,Markande,Dot,0
12,2,7.6, Sai Sudharsan,Markande,Dot,0
12,2,8.1,n Sundar ,Washing,Single,1
12,2,8.2,n Sundar ,Washing,Single,1
12,2,8.3,n Sundar ,Washing,Double,2
12,2,8.4,n Sundar ,Washing,Boundary,4
12,2,8.5,n Sundar ,Washing,Double,2
12,2,8.6,n Sundar ,Washing,Single,1
12,2,9.1, Shubman Gill,Markande,Wicket,0
12,2,9.2, Miller,Markande,Single,1
12,2,9.3, Sai Sudharsan,Markande,Single,1
12,2,9.4, Miller,Markande,Single,1
12,2,9.5, Sai Sudharsan,Markande,Dot,0
12,2,9.6, Sai Sudharsan,Markande,Single,1
12,2,10.1, Sai Sudharsan,Cummins,Single,1
12,2,10.2, Miller,Cummins,Single,1
12,2,10.3, Sai Sudharsan,Cummins,Single,1
12,2,10.4, Miller,Cummins,Single,1
12,2,10.5, Sai Sudharsan,Cummins,Single,1
12,2,10.6, Miller,Cummins,Dot,0
12,2,11.1, Sai Sudharsan,Unadkat,Dot,0
12,2,11.2, Sai Sudharsan,Unadkat,Single,1
12,2,11.3, Miller,Unadkat,Dot,0
12,2,11.4, Miller,Unadkat,Single,1
12,2,11.5, Sai Sudharsan,Unadkat,Boundary,4
12,2,11.6, Sai Sudharsan,Unadkat,Single,1
12,2,12.1, Sai Sudharsan,Cummins,Single,1
12,2,12.2, Miller,Cummins,Dot,0
12,2,12.3, Miller,Cummins,Single,1
12,2,12.4, Sai Sudharsan,Cummins,Dot,0
12,2,12.5, Sai Sudharsan,Cummins,Boundary,4
12,2,12.5, Sai Sudharsan,Cummins,Extra_W,1
12,2,12.6, Sai Sudharsan,Cummins,Single,1
12,2,13.1,n Sundar ,Washing,Boundary,4
12,2,13.2,n Sundar ,Washing,Single,1
12,2,13.3,n Sundar ,Washing,Double,2
12,2,13.4,n Sundar ,Washing,Single,1
12,2,13.5,n Sundar ,Washing,Single,1
12,2,13.6,n Sundar ,Washing,Single,1
12,2,14.1, Miller,Bhuvneshwar,Single,1
12,2,14.2, Sai Sudharsan,Bhuvneshwar,Single,1
12,2,14.3, Miller,Bhuvneshwar,Single,1
12,2,14.4, Sai Sudharsan,Bhuvneshwar,Single,1
12,2,14.4, Sai Sudharsan,Bhuvneshwar,Extra_W,1
12,2,14.5, Miller,Bhuvneshwar,Dot,0
12,2,14.6, Miller,Bhuvneshwar,Single,1
12,2,15.1, Miller,Markande,Boundary,4
12,2,15.1, Miller,Markande,Extra_W,1
12,2,15.2, Miller,Markande,Boundary,4
12,2,15.3, Miller,Markande,Single,1
12,2,15.3, Miller,Markande,Extra_W,1
12,2,15.4, Sai Sudharsan,Markande,Six,6
12,2,15.5, Sai Sudharsan,Markande,Single,1
12,2,15.6, Miller,Markande,Six,6
12,2,16.1, Sai Sudharsan,Cummins,Wicket,0
12,2,16.2, Shankar,Cummins,Dot,0
12,2,16.3, Shankar,Cummins,Single,1
12,2,16.4, Miller,Cummins,Boundary,4
12,2,16.5, Miller,Cummins,Dot,0
12,2,16.6, Miller,Cummins,Boundary,4
12,2,17.1, Shankar,Unadkat,Boundary,4
12,2,17.2, Shankar,Unadkat,Boundary,4
12,2,17.3, Shankar,Unadkat,Dot,0
12,2,17.4, Shankar,Unadkat,Dot,0
12,2,17.5, Shankar,Unadkat,Dot,0
