Match_id,Score,Team,Opposite_Team,Innings
62,Rajat Patidar    c Axar b Rasikh Salam  52 32 3 3 162.50,Royal Challengers Bengaluru,Delhi Capitals,1
62,Green    not out  32 24 1 2 133.33,Royal Challengers Bengaluru,Delhi Capitals,1
62,Lomror    c Abishek Porel b Khaleel Ahmed  13 8 0 1 162.50,Royal Challengers Bengaluru,Delhi Capitals,1
62,Karthik (wk)    c Kuldeep Yadav b Khaleel Ahmed  0 2 0 0 0.00,Royal Challengers Bengaluru,Delhi Capitals,1
62,Swapnil Singh    c Kushagra b Rasikh Salam  0 1 0 0 0.00,Royal Challengers Bengaluru,Delhi Capitals,1
62,Karn Sharma    run out (Shai Hope/Mukesh Kumar)  6 4 1 0 150.00,Royal Challengers Bengaluru,Delhi Capitals,1
62,Siraj    run out (Abishek Porel/Mukesh Kumar)  0 0 0 0 0.00,Royal Challengers Bengaluru,Delhi Capitals,1
64,Jake Fraser-McGurk    c Naveen-ul-Haq b Arshad Khan  0 2 0 0 0.00,Delhi Capitals,Lucknow Super Giants,1
64,Abishek Porel    c Pooran b Naveen-ul-Haq  58 33 5 4 175.76,Delhi Capitals,Lucknow Super Giants,1
64,Shai Hope    c Rahul b Ravi Bishnoi  38 27 3 2 140.74,Delhi Capitals,Lucknow Super Giants,1
64,Pant (c & wk)    c Deepak Hooda b Naveen-ul-Haq  33 23 5 0 143.48,Delhi Capitals,Lucknow Super Giants,1
64,Tristan Stubbs    not out  57 25 3 4 228.00,Delhi Capitals,Lucknow Super Giants,1
64,Axar    not out  14 10 2 0 140.00,Delhi Capitals,Lucknow Super Giants,1
65,Yashasvi Jaiswal    b Sam Curran  4 4 1 0 100.00,Rajasthan Royals,Punjab Kings,1
65,Kohler-Cadmore    c Jitesh Sharma b Rahul Chahar  18 23 2 1 78.26,Rajasthan Royals,Punjab Kings,1
65,Samson (c & wk)    c Rahul Chahar b Nathan Ellis  18 15 3 0 120.00,Rajasthan Royals,Punjab Kings,1
65,Riyan Parag    lbw b Harshal Patel  48 34 6 0 141.18,Rajasthan Royals,Punjab Kings,1
65,Ashwin    c Shashank Singh b Arshdeep Singh  28 19 3 1 147.37,Rajasthan Royals,Punjab Kings,1
65,Dhruv Jurel    c Harpreet Brar b Sam Curran  0 1 0 0 0.00,Rajasthan Royals,Punjab Kings,1
65,Rovman Powell    c and b Rahul Chahar  4 5 1 0 80.00,Rajasthan Royals,Punjab Kings,1
65,Donovan Ferreira    c Rossouw b Harshal Patel  7 8 0 0 87.50,Rajasthan Royals,Punjab Kings,1
65,Boult    run out (Shashank Singh/Bairstow)  12 9 2 0 133.33,Rajasthan Royals,Punjab Kings,1
65,Avesh Khan    not out  3 2 0 0 150.00,Rajasthan Royals,Punjab Kings,1
67,Rahul (c & wk)    c N Thushara b Chawla  55 41 3 3 134.15,Lucknow Super Giants,Mumbai,1
67,Padikkal    lbw b N Thushara  0 1 0 0 0.00,Lucknow Super Giants,Mumbai,1
67,Stoinis    lbw b Chawla  28 22 5 0 127.27,Lucknow Super Giants,Mumbai,1
67,Deepak Hooda    c Nehal Wadhera b Chawla  11 9 1 0 122.22,Lucknow Super Giants,Mumbai,1
67,Pooran    c Suryakumar Yadav b N Thushara  75 29 5 8 258.62,Lucknow Super Giants,Mumbai,1
67,Arshad Khan    c Nehal Wadhera b N Thushara  0 1 0 0 0.00,Lucknow Super Giants,Mumbai,1
67,Ayush Badoni    not out  22 10 1 2 220.00,Lucknow Super Giants,Mumbai,1
67,Krunal Pandya    not out  12 7 1 1 171.43,Lucknow Super Giants,Mumbai,1
68,Kohli    c Daryl Mitchell b Santner  47 29 3 4 162.07,Royal Challengers Bengaluru,Chennai Super Kings,1
68,du Plessis (c)    run out (Santner)  54 39 3 3 138.46,Royal Challengers Bengaluru,Chennai Super Kings,1
68,Rajat Patidar    c Daryl Mitchell b Thakur  41 23 2 4 178.26,Royal Challengers Bengaluru,Chennai Super Kings,1
68,Green    not out  38 17 3 3 223.53,Royal Challengers Bengaluru,Chennai Super Kings,1
68,Karthik (wk)    c Dhoni b Tushar Deshpande  14 6 1 1 233.33,Royal Challengers Bengaluru,Chennai Super Kings,1
68,Maxwell    c Dhoni b Thakur  16 5 2 1 320.00,Royal Challengers Bengaluru,Chennai Super Kings,1
68,Lomror    not out  0 1 0 0 0.00,Royal Challengers Bengaluru,Chennai Super Kings,1
69,Atharva Taide    c Sanvir Singh b T Natarajan  46 27 5 2 170.37,Punjab Kings,Sunrisers Hyderabad,1
69,Prabhsimran    c Klaasen b V Viyaskanth  71 45 7 4 157.78,Punjab Kings,Sunrisers Hyderabad,1
69,Rossouw    c Abdul Samad b Cummins  49 24 3 4 204.17,Punjab Kings,Sunrisers Hyderabad,1
69,Shashank Singh    run out (Nitish Reddy/Klaasen)  2 4 0 0 50.00,Punjab Kings,Sunrisers Hyderabad,1
69,Jitesh Sharma (c & wk)    not out  32 15 2 2 213.33,Punjab Kings,Sunrisers Hyderabad,1
69,Ashutosh Sharma    c Sanvir Singh b T Natarajan  2 3 0 0 66.67,Punjab Kings,Sunrisers Hyderabad,1
69,Shivam Singh    not out  2 3 0 0 66.67,Punjab Kings,Sunrisers Hyderabad,1
71,Head    b Starc  0 2 0 0 0.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
71,Abhishek Sharma    c Russell b Vaibhav Arora  3 4 0 0 75.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
71,Tripathi    run out (Russell/Gurbaz)  55 35 7 1 157.14,Sunrisers Hyderabad,Kolkata Knight Riders,1
71,Nitish Reddy    c Gurbaz b Starc  9 10 1 0 90.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
71,Shahbaz Ahmed    b Starc  0 1 0 0 0.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
71,Klaasen (wk)    c Rinku Singh b Chakaravarthy  32 21 3 1 152.38,Sunrisers Hyderabad,Kolkata Knight Riders,1
71,Abdul Samad    c Shreyas Iyer b Harshit Rana  16 12 0 2 133.33,Sunrisers Hyderabad,Kolkata Knight Riders,1
71,Sanvir Singh    b Narine  0 1 0 0 0.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
71,Cummins (c)    c Gurbaz b Russell  30 24 2 2 125.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
71,Bhuvneshwar    lbw b Chakaravarthy  0 4 0 0 0.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
71,V Viyaskanth    not out  7 5 0 0 140.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
72,Kohli    c (sub)Donovan Ferreira b Chahal  33 24 3 1 137.50,Royal Challengers Bengaluru,Rajasthan Royals,1
72,du Plessis (c)    c Rovman Powell b Boult  17 14 2 1 121.43,Royal Challengers Bengaluru,Rajasthan Royals,1
72,Green    c Rovman Powell b Ashwin  27 21 2 1 128.57,Royal Challengers Bengaluru,Rajasthan Royals,1
72,Rajat Patidar    c Riyan Parag b Avesh Khan  34 22 2 2 154.55,Royal Challengers Bengaluru,Rajasthan Royals,1
72,Maxwell    c Dhruv Jurel b Ashwin  0 1 0 0 0.00,Royal Challengers Bengaluru,Rajasthan Royals,1
72,Lomror    c Rovman Powell b Avesh Khan  32 17 2 2 188.24,Royal Challengers Bengaluru,Rajasthan Royals,1
72,Karthik (wk)    c Yashasvi Jaiswal b Avesh Khan  11 13 1 0 84.62,Royal Challengers Bengaluru,Rajasthan Royals,1
72,Swapnil Singh    not out  9 4 0 1 225.00,Royal Challengers Bengaluru,Rajasthan Royals,1
72,Karn Sharma    c Rovman Powell b Sandeep Sharma  5 4 1 0 125.00,Royal Challengers Bengaluru,Rajasthan Royals,1
73,Head    c Ashwin b Sandeep Sharma  34 28 3 1 121.43,Sunrisers Hyderabad,Rajasthan Royals,1
73,Abhishek Sharma    c Kohler-Cadmore b Boult  12 5 1 1 240.00,Sunrisers Hyderabad,Rajasthan Royals,1
73,Tripathi    c Chahal b Boult  37 15 5 2 246.67,Sunrisers Hyderabad,Rajasthan Royals,1
73,Markram    c Chahal b Boult  1 2 0 0 50.00,Sunrisers Hyderabad,Rajasthan Royals,1
73,Klaasen (wk)    b Sandeep Sharma  50 34 0 4 147.06,Sunrisers Hyderabad,Rajasthan Royals,1
73,Nitish Reddy    c Chahal b Avesh Khan  5 10 0 0 50.00,Sunrisers Hyderabad,Rajasthan Royals,1
73,Abdul Samad    b Avesh Khan  0 1 0 0 0.00,Sunrisers Hyderabad,Rajasthan Royals,1
73,Shahbaz Ahmed    c Dhruv Jurel b Avesh Khan  18 18 0 1 100.00,Sunrisers Hyderabad,Rajasthan Royals,1
73,Cummins (c)    not out  5 5 1 0 100.00,Sunrisers Hyderabad,Rajasthan Royals,1
73,Jaydev Unadkat    run out (Avesh Khan)  5 2 1 0 250.00,Sunrisers Hyderabad,Rajasthan Royals,1
74,Abhishek Sharma    b Starc  2 5 0 0 40.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
74,Head    c Gurbaz b Vaibhav Arora  0 1 0 0 0.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
74,Tripathi    c Ramandeep Singh b Starc  9 13 1 0 69.23,Sunrisers Hyderabad,Kolkata Knight Riders,1
74,Markram    c Starc b Russell  20 23 3 0 86.96,Sunrisers Hyderabad,Kolkata Knight Riders,1
74,Nitish Reddy    c Gurbaz b Harshit Rana  13 10 1 1 130.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
74,Klaasen (wk)    b Harshit Rana  16 17 1 0 94.12,Sunrisers Hyderabad,Kolkata Knight Riders,1
74,Shahbaz Ahmed    c Narine b Chakaravarthy  8 7 0 1 114.29,Sunrisers Hyderabad,Kolkata Knight Riders,1
74,Abdul Samad    c Gurbaz b Russell  4 4 0 0 100.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
74,Cummins (c)    c Starc b Russell  24 19 2 1 126.32,Sunrisers Hyderabad,Kolkata Knight Riders,1
74,Jaydev Unadkat    lbw b Narine  4 11 0 0 36.36,Sunrisers Hyderabad,Kolkata Knight Riders,1
74,Bhuvneshwar    not out  0 1 0 0 0.00,Sunrisers Hyderabad,Kolkata Knight Riders,1
1,Ruturaj Gaikwad (c)    c Green b Yash Dayal  15 15 3 0 100.00,Chennai Super Kings,Royal Challengers Bengaluru,2
1,Rachin Ravindra    c Rajat Patidar b Karn Sharma  37 15 3 3 246.67,Chennai Super Kings,Royal Challengers Bengaluru,2
1,Ajinkya Rahane    c Maxwell b Green  27 19 0 2 142.11,Chennai Super Kings,Royal Challengers Bengaluru,2
1,Daryl Mitchell    c Rajat Patidar b Green  22 18 0 2 122.22,Chennai Super Kings,Royal Challengers Bengaluru,2
1,Shivam Dube    not out  34 28 4 1 121.43,Chennai Super Kings,Royal Challengers Bengaluru,2
1,Ravindra Jadeja    not out  25 17 0 1 147.06,Chennai Super Kings,Royal Challengers Bengaluru,2
2,Shikhar Dhawan (c)    b Ishant  22 16 4 0 137.50,Punjab Kings,Delhi Capitals,2
2,Jonny Bairstow    run out (Ishant)  9 3 2 0 300.00,Punjab Kings,Delhi Capitals,2
2,Prabhsimran Singh    c Warner b Kuldeep Yadav  26 17 5 0 152.94,Punjab Kings,Delhi Capitals,2
2,Sam Curran    b Khaleel Ahmed  63 47 6 1 134.04,Punjab Kings,Delhi Capitals,2
2,Jitesh Sharma (wk)    st Pant b Kuldeep Yadav  9 9 1 0 100.00,Punjab Kings,Delhi Capitals,2
2,Liam Livingstone    not out  38 21 2 3 180.95,Punjab Kings,Delhi Capitals,2
2,Shashank Singh    c Pant b Khaleel Ahmed  0 1 0 0 0.00,Punjab Kings,Delhi Capitals,2
2,Harpreet Brar    not out  2 2 0 0 100.00,Punjab Kings,Delhi Capitals,2
3,Mayank Agarwal    c Rinku Singh b Harshit Rana  32 21 4 1 152.38,Sunrisers Hyderabad,Kolkata Knight Riders,2
3,Abhishek Sharma    c Chakaravarthy b Russell  32 19 4 2 168.42,Sunrisers Hyderabad,Kolkata Knight Riders,2
3,Rahul Tripathi    c Harshit Rana b Narine  20 20 0 1 100.00,Sunrisers Hyderabad,Kolkata Knight Riders,2
3,Aiden Markram    c Rinku Singh b Chakaravarthy  18 13 2 0 138.46,Sunrisers Hyderabad,Kolkata Knight Riders,2
3,Heinrich Klaasen (wk)    c Suyash Sharma b Harshit Rana  63 29 0 8 217.24,Sunrisers Hyderabad,Kolkata Knight Riders,2
3,Abdul Samad    c Venkatesh Iyer b Russell  15 11 1 1 136.36,Sunrisers Hyderabad,Kolkata Knight Riders,2
3,Shahbaz Ahmed    c Shreyas Iyer b Harshit Rana  16 5 1 2 320.00,Sunrisers Hyderabad,Kolkata Knight Riders,2
3,Marco Jansen    not out  1 1 0 0 100.00,Sunrisers Hyderabad,Kolkata Knight Riders,2
3,Pat Cummins (c)    not out  0 1 0 0 0.00,Sunrisers Hyderabad,Kolkata Knight Riders,2
4,Quinton de Kock    c Nandre Burger b Boult  4 5 1 0 80.00,Lucknow Super Giants,Rajasthan Royals,2
4,KL Rahul (c & wk)    c Dhruv Jurel b Sandeep Sharma  58 44 4 2 131.82,Lucknow Super Giants,Rajasthan Royals,2
4,Devdutt Padikkal    b Boult  0 3 0 0 0.00,Lucknow Super Giants,Rajasthan Royals,2
4,Ayush Badoni    c Jos Buttler b Nandre Burger  1 5 0 0 20.00,Lucknow Super Giants,Rajasthan Royals,2
4,Deepak Hooda    c Dhruv Jurel b Chahal  26 13 2 2 200.00,Lucknow Super Giants,Rajasthan Royals,2
4,Nicholas Pooran    not out  64 41 4 4 156.10,Lucknow Super Giants,Rajasthan Royals,2
4,Marcus Stoinis    c Dhruv Jurel b Ashwin  3 4 0 0 75.00,Lucknow Super Giants,Rajasthan Royals,2
4,Krunal Pandya    not out  3 5 0 0 60.00,Lucknow Super Giants,Rajasthan Royals,2
5,Ishan Kishan (wk)    c W Saha b Azmatullah  0 4 0 0 0.00,Mumbai,Gujarat Titans,2
5,Rohit Sharma    lbw b Sai Kishore  43 29 7 1 148.28,Mumbai,Gujarat Titans,2
5,Naman Dhir    lbw b Azmatullah  20 10 3 1 200.00,Mumbai,Gujarat Titans,2
5,Dewald Brevis    c and b Mohit Sharma  46 38 2 3 121.05,Mumbai,Gujarat Titans,2
5,Tilak Varma    c (sub)Abhinav Manohar b Spencer Johnson  25 19 1 1 131.58,Mumbai,Gujarat Titans,2
5,Tim David    c David Miller b Mohit Sharma  11 10 1 0 110.00,Mumbai,Gujarat Titans,2
5,Hardik Pandya (c)    c Rahul Tewatia b Umesh  11 4 1 1 275.00,Mumbai,Gujarat Titans,2
5,Gerald Coetzee    c and b Spencer Johnson  1 3 0 0 33.33,Mumbai,Gujarat Titans,2
5,Shams Mulani    not out  1 1 0 0 100.00,Mumbai,Gujarat Titans,2
5,Piyush Chawla    c Rashid Khan b Umesh  0 1 0 0 0.00,Mumbai,Gujarat Titans,2
5,Jasprit Bumrah    not out  1 1 0 0 100.00,Mumbai,Gujarat Titans,2
6,Virat Kohli    c Harpreet Brar b Harshal Patel  77 49 11 2 157.14,Royal Challengers Bengaluru,Punjab Kings,2
6,Faf du Plessis (c)    c Sam Curran b Rabada  3 7 0 0 42.86,Royal Challengers Bengaluru,Punjab Kings,2
6,Cameron Green    c Jitesh Sharma b Rabada  3 5 0 0 60.00,Royal Challengers Bengaluru,Punjab Kings,2
6,Rajat Patidar    b Harpreet Brar  18 18 1 1 100.00,Royal Challengers Bengaluru,Punjab Kings,2
6,Glenn Maxwell    b Harpreet Brar  3 5 0 0 60.00,Royal Challengers Bengaluru,Punjab Kings,2
6,Anuj Rawat (wk)    lbw b Sam Curran  11 14 1 0 78.57,Royal Challengers Bengaluru,Punjab Kings,2
6,Dinesh Karthik    not out  28 10 3 2 280.00,Royal Challengers Bengaluru,Punjab Kings,2
6,Mahipal Lomror    not out  17 8 2 1 212.50,Royal Challengers Bengaluru,Punjab Kings,2
7,Wriddhiman Saha (wk)    c Tushar Deshpande b D Chahar  21 17 4 0 123.53,Gujarat Titans,Chennai Super Kings,2
7,Shubman Gill (c)    lbw b D Chahar  8 5 0 1 160.00,Gujarat Titans,Chennai Super Kings,2
7,Sai Sudharsan    c Sameer Rizvi b Matheesha Pathirana  37 31 3 0 119.35,Gujarat Titans,Chennai Super Kings,2
7,Vijay Shankar    c Dhoni b Daryl Mitchell  12 12 0 1 100.00,Gujarat Titans,Chennai Super Kings,2
7,David Miller    c Ajinkya Rahane b Tushar Deshpande  21 16 3 0 131.25,Gujarat Titans,Chennai Super Kings,2
7,Azmatullah Omarzai    c Rachin Ravindra b Tushar Deshpande  11 10 1 0 110.00,Gujarat Titans,Chennai Super Kings,2
7,Rahul Tewatia    c Rachin Ravindra b Mustafizur  6 11 1 0 54.55,Gujarat Titans,Chennai Super Kings,2
7,Rashid Khan    c Rachin Ravindra b Mustafizur  1 2 0 0 50.00,Gujarat Titans,Chennai Super Kings,2
7,Umesh Yadav    not out  10 11 0 1 90.91,Gujarat Titans,Chennai Super Kings,2
7,Spencer Johnson    not out  5 5 1 0 100.00,Gujarat Titans,Chennai Super Kings,2
8,Rohit Sharma    c Abhishek Sharma b Cummins  26 12 1 3 216.67,Mumbai,Sunrisers Hyderabad,2
8,Ishan Kishan (wk)    c Markram b Shahbaz Ahmed  34 13 2 4 261.54,Mumbai,Sunrisers Hyderabad,2
8,Naman Dhir    c Cummins b Jaydev Unadkat  30 14 2 2 214.29,Mumbai,Sunrisers Hyderabad,2
8,Tilak Varma    c Mayank Agarwal b Cummins  64 34 2 6 188.24,Mumbai,Sunrisers Hyderabad,2
8,Hardik Pandya (c)    c Klaasen b Jaydev Unadkat  24 20 1 1 120.00,Mumbai,Sunrisers Hyderabad,2
8,Tim David    not out  42 22 2 3 190.91,Mumbai,Sunrisers Hyderabad,2
8,Romario Shepherd    not out  15 6 2 1 250.00,Mumbai,Sunrisers Hyderabad,2
9,David Warner    c Sandeep Sharma b Avesh Khan  49 34 5 3 144.12,Delhi Capitals,Rajasthan Royals,2
9,Mitchell Marsh    b Nandre Burger  23 12 5 0 191.67,Delhi Capitals,Rajasthan Royals,2
9,Ricky Bhui    c Samson b Nandre Burger  0 2 0 0 0.00,Delhi Capitals,Rajasthan Royals,2
9,Rishabh Pant (c & wk)    c Samson b Chahal  28 26 2 1 107.69,Delhi Capitals,Rajasthan Royals,2
9,Tristan Stubbs    not out  44 23 2 3 191.30,Delhi Capitals,Rajasthan Royals,2
9,Abishek Porel    c Jos Buttler b Chahal  9 10 0 0 90.00,Delhi Capitals,Rajasthan Royals,2
9,Axar Patel    not out  15 13 1 0 115.38,Delhi Capitals,Rajasthan Royals,2
10,Philip Salt (wk)    c Green b Vijaykumar Vyshak  30 20 2 2 150.00,Kolkata Knight Riders,Royal Challengers Bengaluru,2
10,Sunil Narine    b Mayank Dagar  47 22 2 5 213.64,Kolkata Knight Riders,Royal Challengers Bengaluru,2
10,Venkatesh Iyer    c Kohli b Yash Dayal  50 30 3 4 166.67,Kolkata Knight Riders,Royal Challengers Bengaluru,2
10,Shreyas Iyer (c)    not out  39 24 2 2 162.50,Kolkata Knight Riders,Royal Challengers Bengaluru,2
10,Rinku Singh    not out  5 5 0 0 100.00,Kolkata Knight Riders,Royal Challengers Bengaluru,2
11,Shikhar Dhawan (c)    c de Kock b Mohsin Khan  70 50 7 3 140.00,Punjab Kings,Lucknow Super Giants,2
11,Jonny Bairstow    c Stoinis b Mayank Yadav  42 29 3 3 144.83,Punjab Kings,Lucknow Super Giants,2
11,Prabhsimran Singh    c Naveen-ul-Haq b Mayank Yadav  19 7 1 2 271.43,Punjab Kings,Lucknow Super Giants,2
11,Jitesh Sharma (wk)    c Naveen-ul-Haq b Mayank Yadav  6 9 1 0 66.67,Punjab Kings,Lucknow Super Giants,2
11,Liam Livingstone    not out  28 17 2 2 164.71,Punjab Kings,Lucknow Super Giants,2
11,Sam Curran    c Pooran b Mohsin Khan  0 1 0 0 0.00,Punjab Kings,Lucknow Super Giants,2
11,Shashank Singh    not out  9 7 1 0 128.57,Punjab Kings,Lucknow Super Giants,2
12,Wriddhiman Saha (wk)    c Cummins b Shahbaz Ahmed  25 13 1 2 192.31,Gujarat Titans,Sunrisers Hyderabad,2
12,Shubman Gill (c)    c Abdul Samad b Markande  36 28 2 1 128.57,Gujarat Titans,Sunrisers Hyderabad,2
12,Sai Sudharsan    c Abhishek Sharma b Cummins  45 36 4 1 125.00,Gujarat Titans,Sunrisers Hyderabad,2
12,David Miller    not out  44 27 4 2 162.96,Gujarat Titans,Sunrisers Hyderabad,2
12,Vijay Shankar    not out  14 11 2 0 127.27,Gujarat Titans,Sunrisers Hyderabad,2
13,Ruturaj Gaikwad (c)    c Pant b Khaleel Ahmed  1 2 0 0 50.00,Chennai Super Kings,Delhi Capitals,2
13,Rachin Ravindra    c Tristan Stubbs b Khaleel Ahmed  2 12 0 0 16.67,Chennai Super Kings,Delhi Capitals,2
13,Ajinkya Rahane    c Warner b Mukesh Kumar  45 30 5 2 150.00,Chennai Super Kings,Delhi Capitals,2
13,Daryl Mitchell    c and b Axar  34 26 1 2 130.77,Chennai Super Kings,Delhi Capitals,2
